6.175046934076604960e-02,1.581851750000000000e+06
6.175065183623008186e-02,5.450879500000000000e+06
6.175065929245742574e-02,2.276059500000000000e+06
6.175069697896419518e-02,2.077471750000000000e+06
6.175070459757645014e-02,2.029961750000000000e+06
6.175071224326546954e-02,1.791147750000000000e+06
6.175072761416072753e-02,1.661369000000000000e+06
6.175073534075120607e-02,1.975197125000000000e+06
6.175074309433906117e-02,2.040020375000000000e+06
6.175075868103025584e-02,2.193880000000000000e+06
6.175076651560192781e-02,2.984883750000000000e+06
6.175077437708414302e-02,3.305532250000000000e+06
6.175078226498498940e-02,2.953247750000000000e+06
6.175079017957293970e-02,2.819065000000000000e+06
6.175079812212448671e-02,2.987200750000000000e+06
6.175080609150405270e-02,2.721796500000000000e+06
6.175081408757440021e-02,2.802288750000000000e+06
6.175082210978785624e-02,2.682348000000000000e+06
6.175083016031904931e-02,2.853090000000000000e+06
6.175083823787166915e-02,2.577957750000000000e+06
6.175084634156468438e-02,2.721359750000000000e+06
6.175085447167404790e-02,2.850660250000000000e+06
6.175086263018467192e-02,2.493887500000000000e+06
6.175087081535607370e-02,2.213410250000000000e+06
6.175087902722554978e-02,2.013186250000000000e+06
6.175092049045655118e-02,2.309058000000000000e+06
6.175092886492528077e-02,2.379839500000000000e+06
6.175094569355520785e-02,2.495425250000000000e+06
6.175198074092594358e-02,1.613197375000000000e+06
6.175199202893161265e-02,1.778349375000000000e+06
6.175200334296718913e-02,2.038487375000000000e+06
6.175233109900120365e-02,2.415219000000000000e+06
6.175234319527025950e-02,2.372631000000000000e+06
6.175235531956459190e-02,2.230975750000000000e+06
6.175236747069080129e-02,2.150013000000000000e+06
6.175271864247706272e-02,2.747987250000000000e+06
6.175273157478156083e-02,2.396484750000000000e+06
6.175274453478862835e-02,2.300336250000000000e+06
6.175275752259505591e-02,2.374905750000000000e+06
6.175277053637035635e-02,2.609299000000000000e+06
6.175280974022111236e-02,2.332294000000000000e+06
6.175305005961431726e-02,2.346838000000000000e+06
6.175305389571159043e-02,1.199429625000000000e+06
6.175306751094247759e-02,1.178587750000000000e+06
6.175308115212001236e-02,1.111730375000000000e+06
6.175309482139317019e-02,1.353078625000000000e+06
6.175310851762444431e-02,1.249295375000000000e+06
6.175340236375028574e-02,1.684110375000000000e+06
6.175379764526622850e-02,2.078428500000000000e+06
6.175469670356409368e-02,2.127018250000000000e+06
6.175501586494185763e-02,1.767421375000000000e+06
6.175504520262272562e-02,2.359780750000000000e+06
6.175623257889528012e-02,2.039893125000000000e+06
6.175627039290163683e-02,2.624738750000000000e+06
6.175628934167390338e-02,1.981908375000000000e+06
6.175630831692462130e-02,1.963938750000000000e+06
6.175632731858192448e-02,1.733864625000000000e+06
6.175634634730067102e-02,1.636811000000000000e+06
6.175636540335861097e-02,1.648887875000000000e+06
6.175638448646508794e-02,1.666968625000000000e+06
6.175640359597803219e-02,1.976281500000000000e+06
6.175642273255339820e-02,1.995122000000000000e+06
6.175644189655540156e-02,1.694509375000000000e+06
6.175646108751450120e-02,1.921714250000000000e+06
6.175648030488252449e-02,1.976479750000000000e+06
6.175649954931912433e-02,1.713377375000000000e+06
6.175651882125420683e-02,1.751525000000000000e+06
6.175653812007321497e-02,1.795469000000000000e+06
6.175655744529309071e-02,1.620067875000000000e+06
6.175657679758516511e-02,1.511954750000000000e+06
6.175659617746327018e-02,1.643290500000000000e+06
6.175661558413108460e-02,1.658765875000000000e+06
6.175663501720755899e-02,1.705612750000000000e+06
6.175665447735979863e-02,1.588948125000000000e+06
6.175667396516979629e-02,1.428875125000000000e+06
6.175669347969642287e-02,1.767746125000000000e+06
6.175671302062363255e-02,1.689783250000000000e+06
6.175673258863282472e-02,1.557429000000000000e+06
6.175675218438209102e-02,1.885242375000000000e+06
6.175677180675633732e-02,2.027533500000000000e+06
6.175679145554171384e-02,4.474047500000000000e+06
6.175681113140461115e-02,2.212071250000000000e+06
6.175683083508991950e-02,1.991380250000000000e+06
6.175685056531923789e-02,1.975442500000000000e+06
6.175687032195147086e-02,1.944735375000000000e+06
6.175689010567286807e-02,1.970551625000000000e+06
6.175723627516216396e-02,1.620695250000000000e+06
6.175725655134638864e-02,1.674920250000000000e+06
6.175727685668649936e-02,1.751070625000000000e+06
6.175729718773972227e-02,1.564936750000000000e+06
6.175782932401202574e-02,1.765548625000000000e+06
6.175785037554951118e-02,1.783007750000000000e+06
6.175976168319103482e-02,1.782251250000000000e+06
6.175978508084294105e-02,1.921894250000000000e+06
6.175980850464452693e-02,2.070273750000000000e+06
6.175983195652123142e-02,2.094478250000000000e+06
6.176042700473511476e-02,1.965827375000000000e+06
6.176111346363275661e-02,1.956237625000000000e+06
6.176113837004233026e-02,1.766438250000000000e+06
6.176116330457517845e-02,1.765489125000000000e+06
6.176118826600505984e-02,2.200466500000000000e+06
6.176131347712696118e-02,2.145236000000000000e+06
6.176133859917675578e-02,2.221226250000000000e+06
6.176136374951645552e-02,2.359119750000000000e+06
6.176161673260249091e-02,1.728377125000000000e+06
6.176164217810366924e-02,1.568498000000000000e+06
6.176166765214810561e-02,1.782843875000000000e+06
6.176169315355174022e-02,1.784820625000000000e+06
6.176171868047279634e-02,1.677057625000000000e+06
6.176174423379773848e-02,1.680148000000000000e+06
6.176176981573878316e-02,1.687764125000000000e+06
6.176179542496255254e-02,1.532082000000000000e+06
6.176182105970332709e-02,1.486664125000000000e+06
6.176184672091929173e-02,1.657505250000000000e+06
6.176187241068474554e-02,1.681897500000000000e+06
6.176189812772438920e-02,1.773679250000000000e+06
6.176192387028067027e-02,1.725877750000000000e+06
6.176200126183427341e-02,1.589619125000000000e+06
6.176202711220528385e-02,1.694090875000000000e+06
6.176205298921805253e-02,3.156052000000000000e+06
6.176207889461302059e-02,2.032881750000000000e+06
6.176210482728915208e-02,1.687774875000000000e+06
6.176213078547416330e-02,1.654360750000000000e+06
6.176220882408604840e-02,2.097713250000000000e+06
6.176223489008428325e-02,1.917761125000000000e+06
6.176226098289441802e-02,1.780127875000000000e+06
6.176228710391228754e-02,1.966722625000000000e+06
6.176231325222191620e-02,1.855248500000000000e+06
6.176480551453374795e-02,2.171092250000000000e+06
6.176492018606334622e-02,3.085958250000000000e+06
6.176494892074959470e-02,2.498049250000000000e+06
6.176506413133171086e-02,1.495040500000000000e+06
6.176523775654644416e-02,1.460536250000000000e+06
6.176526678821363248e-02,1.484189000000000000e+06
6.176529584626742897e-02,1.435800500000000000e+06
6.176532493124568812e-02,1.525086750000000000e+06
6.176535404530895251e-02,1.584812250000000000e+06
6.176538318476645917e-02,1.518389500000000000e+06
6.176541235061434876e-02,1.456861250000000000e+06
6.176946617889396418e-02,2.091083875000000000e+06
6.176949890357723294e-02,2.309996750000000000e+06
6.176966292716104534e-02,1.969624750000000000e+06
6.176976166427606413e-02,2.909626500000000000e+06
6.176979463082997446e-02,2.944360250000000000e+06
6.176982762376639902e-02,2.815126250000000000e+06
6.176986064308076507e-02,2.699532250000000000e+06
6.176989369130541502e-02,2.532757500000000000e+06
6.176992676561660761e-02,2.448196000000000000e+06
6.176995986631007157e-02,2.139578250000000000e+06
6.176999299338576527e-02,2.072135000000000000e+06
6.177009253996667421e-02,1.993887500000000000e+06
6.177012577479820687e-02,1.995394750000000000e+06
6.177015903870932551e-02,2.212576750000000000e+06
6.177019232852764413e-02,2.110421750000000000e+06
6.177032575664884867e-02,1.984294500000000000e+06
6.177035918060310576e-02,1.843362625000000000e+06
6.177045961586318662e-02,2.042200875000000000e+06
6.177049314757972198e-02,1.942585625000000000e+06
6.177052670566839793e-02,2.292138000000000000e+06
6.177056029309734020e-02,2.344608000000000000e+06
6.177069490676211777e-02,2.036498250000000000e+06
6.177130600231908741e-02,2.005545625000000000e+06
6.177171824923662763e-02,2.444533500000000000e+06
6.177175277857778479e-02,2.171951250000000000e+06
6.177178733500458818e-02,2.336237000000000000e+06
6.177185652700444701e-02,2.156727000000000000e+06
6.177189116417574483e-02,2.202743250000000000e+06
6.177192582835002582e-02,2.184344750000000000e+06
6.177441923497688225e-02,1.845426125000000000e+06
6.177445581165773303e-02,1.823663125000000000e+06
6.177449241502555588e-02,1.829233625000000000e+06
6.177452904476748302e-02,1.886578000000000000e+06
6.177456570214443637e-02,2.050077125000000000e+06
6.177460238662697833e-02,2.602382250000000000e+06
6.177463909771780531e-02,1.929899250000000000e+06
6.177471260028061933e-02,1.909119125000000000e+06
6.177474939257879966e-02,2.006028125000000000e+06
6.177836743936257480e-02,1.657343750000000000e+06
6.178053235434639162e-02,1.545261750000000000e+06
6.178206105085670002e-02,1.675072000000000000e+06
6.179011705078320260e-02,1.072330000000000000e+06
6.179025731081319583e-02,9.434635000000000000e+05
6.179030411732443911e-02,1.039066500000000000e+06
6.179035095299819508e-02,9.830097500000000000e+05
6.179053855767715348e-02,1.015320437500000000e+06
6.179058552569440671e-02,9.331149375000000000e+05
6.179063252006995050e-02,1.099020125000000000e+06
6.179067954357884279e-02,9.877861875000000000e+05
6.179072659286305447e-02,9.764494375000000000e+05
6.179077366849246994e-02,9.968646250000000000e+05
6.179082077046056665e-02,9.620303125000000000e+05
6.179086790166794102e-02,9.769379375000000000e+05
6.179091505855685562e-02,1.033912375000000000e+06
6.179096224179060626e-02,1.087817875000000000e+06
6.179105669026079689e-02,1.179890750000000000e+06
6.179110395475304746e-02,1.115684125000000000e+06
6.179119856277099504e-02,1.107189250000000000e+06
6.179124590935840267e-02,1.020048812500000000e+06
6.179129328144613437e-02,1.197164750000000000e+06
6.179134067934112517e-02,2.568801000000000000e+06
6.179839570535738957e-02,1.489847875000000000e+06
6.179844697834403072e-02,1.583467125000000000e+06
6.179849827805201229e-02,1.584621500000000000e+06
6.182456424346825102e-02,1.601420000000000000e+06
6.182551993959629205e-02,1.322068875000000000e+06
6.182558386625835317e-02,1.229462000000000000e+06
6.182940311404561129e-02,1.535961125000000000e+06
6.182946865090743066e-02,1.612000875000000000e+06
6.182953421839814528e-02,2.086832500000000000e+06
6.182959980990273413e-02,2.314863500000000000e+06
6.182966542770124835e-02,2.050850000000000000e+06
6.182973107196024914e-02,2.122796000000000000e+06
6.182979674677715337e-02,2.127235000000000000e+06
6.182986244561275435e-02,2.120470000000000000e+06
6.182992817072388569e-02,2.142714250000000000e+06
6.183005970452829653e-02,1.678054750000000000e+06
6.183012551068400864e-02,1.688809125000000000e+06
6.183019134311483478e-02,1.725888875000000000e+06
6.183732183752505690e-02,1.070179250000000000e+06
6.183739054059225054e-02,1.203011000000000000e+06
6.183745927031667616e-02,1.176380750000000000e+06
6.183752803047932317e-02,1.165631750000000000e+06
6.183759681455017893e-02,1.189432625000000000e+06
6.183787222072106154e-02,1.251215625000000000e+06
6.183794113831726780e-02,1.172557250000000000e+06
6.183801008273585864e-02,1.086515250000000000e+06
6.183807905743284733e-02,1.226908750000000000e+06
